,Start,Stop
0,3.9666700000000006,5.233329999999995
1,5.299999999999997,5.833330000000004
2,5.900000000000006,6.666669999999996
3,7.066670000000002,7.400000000000006
4,15.200000000000003,15.666669999999996
5,18.566670000000002,18.900000000000006
6,36.900000000000006,37.7
7,45.96666999999999,46.333330000000004
